text,label
"Menino aleatórios a quererem dar em cima de mim : 

ÉS GAY , BI , HETERO QUE COME GAJOS ?

ÉS ATIVO OU PASSIVO ? COM ESSE CU DEVES SER PASSIVO MAS ESSA CARA É DE ATIVO !

Eu simplesmente fico sem reação :/",1
"acordei com o roni fazendo carinho na minha cabeça (?) 

caraio ele vai morar cmg smkdkskdkwjd 

(acho que é só por um tempo)",0
"Vcs estavam na época que tinha fandons de kpop que zuavam o bts por não ter daesangs e ficavam falando ""quer meus daesangs armys?""

Pois bem kk agora o bts tem 26 daesangs sendo o grupo que mais tem, pisando em todas as cabeças do satanás que ficava humilhando eles pra ter buzzkk",0
"mano q porra é essa ? se fosse alguma coisa minha eu já metia o tapa e pediria respeito, ai ai ehmole",1
"Trauco de saída do Flamengo, confesso que queria muito que ele ficasse aqui, mas infelizmente não aconteceu. 

Obrigado Trauco, todas as vezes que você entrou em campo honrou o MANTO SAGRADO e respeitou a NAÇÃO. Que dê tudo certo na sua carreira, valeu Peruano, sucesso! 🔴⚫ https://t.co/7j7ioJrzBJ",0
"da vontade de socar a cara de um fdp que pega estes em rankeado mano, vsf",1
portanto pego quem aparecer desde que seja cheirosx e legal,0
"vá, perguntem coisas  https://t.co/v1cyiximi2",0
"meu deus pq que eu bebo igual um demônio e esqueço do que faço, vai toma no cu",1
nct n tem uma pausa puta merda,1
rt @user patrulha do cu deu rt no meu tweet mandando os veteranos tomar no cu kkkk gente olha a falta do que fazer,1
satisfação da porra quando o django mete o cassete nos brancos.,1
eu não quero saber de porra nenhuma,0
rt @user sensatez a gente vê por aqui 👏 https://t.co/5jumlqmp9x,0
@user @user kkkkkkkkkkkkkkk caralho,1
@user chorei que nem uma filha da puta,0
"É muito estranho pensar que o seungyoun já morou no meu pais sendo jogador de futebol, conheci ele do uniq falando em português, as suas lives só tinham br e agora ele tem muitos fas internacionalmente e finalmente ta tendo o reconhecimento que merece 
https://t.co/HnXdVaTgKo",0
aliás say my name e our farewell são minhas músicas favs,0
"Já tô fazendo sucesso nesse governo....   Vou levar até o pessoal do outro lado..

""Moro cita apoio de juízes evangélicos à Portaria 666""

Obrigado @user !! Tamojunto!!!",0
a globoplay ainda vai passar por cima da netflix,0
"[2/8 15:28] Racquel: Zika KKKKKKK
[2/8 15:28] Racquel: E os trabalhos ? Fez algum ?
[2/8 15:29] Marcela ♡: Não tenho nem foto sei nem que que é pra fazer
[2/8 15:29] Racquel: Vamos começar o bimestre muito bem

KKKKKKKKKKKKKK vai dar ruim",0
@user kkkkkkkkk vai se fuder que coisa perfeita,1
"rt @user porra, eu no estados unidos e me preocupando com a #vemdesainha",1
caralho eu não tenho roupa pra esse tempo,1
"@user nem assim, c dorme 3h passa 2 seg",0
"rt @user - quando nós lançar a data da outra pqp , muito forte . #sensualiza",1
"Vai pra fora agora e olha pro maldito céu
Que você tanto ora
Fala pra esse deus pra quem tu sempre chora
Que não quer morrer, mas só que a vida te apavora",0
em tempo de ódio conservador...amar e mudar as coisas é,0
@user o aniversário dessa linda tá chegando❤,0
7 dicas fundamentais para comprar e ter um domínio de sucesso https://t.co/xwbdtpy2fa via @user,0
a real: homem goza com qualquer mulher mas a mulher não goza com qualquer homem kkkkk,1
"@user Hahahahaha viajando pro Peru EU tive que abrir a mala por causa dos pacotes de polvilho, mas eles foram super gente fina e me deram ziplox pra fechar os pacotes (pq testaram tudo pra cocaína) achei chique quase ser presa por tráfico de polvilho azedo",0
"meu sonho ter ido no show do djonga ontem, vai tomar no cu, fiquei arrepiada só vendo os stories",1
rt @user trezentos e oitenta e dois #mpn #tazercraft,0
@user vou pegar a sororidade e enfiar no cu dessa idiota,1
carai ficou foda,1
"[3/8 11:10] Migles❤️: Uma q não tem dente oq só tira foto de bico ?
[3/8 11:11] Dudinhaaa😇💖: KKKKKKKKKKK COOOE CR

esse grt é babaca 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1
mds minha avó e meu irmão tá guerreando véi kkkkkkkkk eles tão discutindo feio mds,0
rt @user gatie caralho https://t.co/kosuvdkuc4,1
"Uma boa musica é atemporal. Quanto mais o tempo passa, mais variadas se tornam as formas com q a musica vai tomando, de acordo com o entendimento de cada um e independente do lugar. É como magica.",0
"Governo comete crime contra a humanidade, isso não diz respeito só ao Brasil : Bolsonaro demite chefe do Inpe para esconder dados sobre desmatamento https://t.co/2EzcvkCyWf",0
"lolo qrendo por um na parede da sala
prefiro um de azeroth",0
"@user parabéns viado, agora pode ir p motel",1
caralho eu,0
"tô pra ver uma raça mais chata que torcedor do fortal*za, puta que pariu, nunca vi gente tão incomodada com o time alheio, ai dento porra",1
ta ligado quando vc é gordin e sem querer esbarra numa comida ? fui espreguiçar achei uma broa cremosa kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk puta merda vei kkkkkkkkkkkkkkkkkkkkk,0
"@user @user porra estagiário, porque o zeca???????",0
mds macho é péssimo que porra,0
@user ativa aqui também! a sina curtiu meu comentário por aqui logo q ela postou a foto eu já tava comentando #mpn #nowunited,0
@user sai vagabunda kkkkkk,1
"rt @user você é livre pra fazer o que quiser, mas quando fizerem com você mastiga e engole. sem fazer cara de cu 😉",1
"o lugar onde eu me sinto + desconfortável e - bem vinda é na minha própria casa, como pode uma porra dessa mano???",1
meu teclado fica objetificando a thaynara muda thay pra that teclado tóxico do caralho,0
pqp perdi o 523 na cara mano,0
"a manhã toda a gente decidindo se ia no rodízio de hambúrguer ou no boliche, pqp parece que todo mundo naquele grupo era de libra",1
rt @user o tal do estadunidense é cheio de presepada né? puta que pariu https://t.co/sygypgxb9r,1
"⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️⚠️

gente o meu celular tá muito fodido e eu precioso muito de um! me ajudem por favor! 

dêem RT e FAV e sigam a @user por favor nunca pedi nada a vcs gente https://t.co/Ezerngcz5a",0
@user @user alguém traduz isso pra mim?,0
@user @user @user tá difícil eleger o mais estúpido nesse governo!,1
"@user Não faz mais que OBRIGAÇÃO.
VCS ESTÃO AI PARA QUE?

TEM ESSE SALÁRIO GORDO PARA QUE???

TEM QUE TRABALHAR MAIS... FALAR MENOS.

ESTÁVAMOS QUIETO E VCS SÓ FIZERAM MERDA
VAMOS COBRAR NOSSOS REPRESENTANTES...
RESPEITEM A NÓS.
VCS NÃO são AUTORIDADE.
@user @user",1
porra de povo evoluído.. e dá-le amor porque é isso o que importa.,0
habibs é o pior restaurante pqp,0
"SOQUEI NO CU DELA ATÉ AS BOLAS! 
VAI PALMEIRAS! 😈⚽💚
VEM DE RT SE VC QUER SENTIR MINHAS BOLAS NO SEU CU!

✅@user
✅@user
✅@user
✅@user
✅@user
✅@user
✅@user
✅@user 
✅@user
✅@user https://t.co/rXox1gLApK",1
"@user ri não, porra",0
ariana grande mt maravilhosa caralho,1
@user procurei vc pela casa inteira arrombada,1
assistindo pica pau na casa da minha best friend natali,0
as bichinha chorando eu choro junto,1
"@user caralho, essa professora só me fode",1
"@user porra bicho eu amo quando frentista/flanelinha me chama assim kkkkkkkwkwk minha rainha... teve um que ja me chamou de ""patroinha"" acho chique",0
"@user nossa sim, pqp eu fico sem saber o que pensar, pq começo a pensar pensar pensar e perco o fio da meada",0
"Conta o @user : ""Dodge solicita que, neste primeiro momento, a decisão de Toffoli fique restrita ao caso de Flávio Bolsonaro"" https://t.co/uLU6mc5Q22",0
"@user bah entao tu imagina com, vou ficar quase tão linda quanto tu",0
"@user ela q não se respeita meu amigo, não há nada que eu possa fazer haha",1
100% a @user a uns dois anos atrás sofrendo pela fdp da nojenta da ex dela,1
rt @user sapatão sendo consolada por amiga hetero https://t.co/sxphatisnm,1
@user toda dia fazendo ploc ploc pra alguém diferente,1
to puto com gente q ta falando mal de asmr :( é tão bom kkkkkkkkkkk,1
@user queria esse pau todo melado de leite na minha boca 😋,1
"tô vendo vôlei do brasil e pqp 
tá uma merda",1
@user ta bem vou so ver onde é que perdi o dinheiro 😂,0
"Rubro-negro é tão diferenciado que não fica de frescura em reconhecer e parabenizar grande contratação de outros times. Contratações como Rafinha, Filipe Luís e Daniel Alves devem ser “festejadas” por todos, por elevarem e MUITO o nível do tão criticado futebol brasileiro.",0
"t么 precisando de um desses , lindo demaaaais",0
"caralho, eu sou muito trouxa kkkkkkkkkk",1
hj mais do q nunca estou a mulher mais feia do mundo,0
caralho!!! q tiro!!! 🏳️‍🌈,0
"@user vei sulista chato é de inteiror sabe, o sotaque do sul é praticamente so nas capitais",1
"@user nossa que cara babaca!
você não tem culpa de nada, ok mo? ele que é um nojento e inútil.

tenta pedir ajuda de um responsável ou adulto por perto. não sei bem como ajudar, mas melhoras. &lt;3",1
@user usar esse lixo ali ? kkkkkk nunca kkk,1
"mãe: o certo é o errado
eu: então fazer o errado é o certo
mãe: vai dá o cu guri",1
ai que gostoso,0
maldito momento que dei confiança kkkkkk,0
"rt @user fica sem patrocínio reclama, quando anuncia um reclama.
povo chato do caralho",1
@user não tem como você ficar feio!,0
pegooooou porra,1
@user @user bl谩 bl谩 bl谩.. a terra 茅 quadrada...,0
@user deixa de ser feia,1
eu amo essa garota❤😍,0
"@user d outro planeta nd, vc eh mongol msm",1
rt @user desenha pra caralho https://t.co/ynwrnp6h7w,1
"Porque a maioria das meninas que eu ouço falar de você, fala que você foi o maior babaca, você não parecer ser as… — Porque eu confesso que sou mesmo mas não de graça kkk tem que ver os 2 lados de cada historia https://t.co/S14GDdtYWY",0
@user @user @user @user @user @user @user então o que você sugere?,0
"rt @user não existe gente feia, existe gente pobre",0
@user quem ve assim nem pensa que briga comigo todo round por causa das minhas pinadas,0
"puts, que sonho!!!",0
"caralho essa amiga da minha mãe não supera, ta doido.. toca vez que vem aqui toca, eu ja superei, supera miga",0
"só queria conhecer alguém que não conhece o hetero de taubaté e nem as meninas, tá foda pqp",1
"30 min da etapa complementar! Brasil continua vencendo e convencendo! Expulsão do Leo Gomes , meia do Vitória Baiano! Pelotas em festa!!! Radio Pelotense a fonte da informação!!!!!",0
eu vou ser uma pessoa que saiu do lixo pro luxo sem saber matem谩tica b谩sica sim!!!!!!!,0
"rt @user 117. a cara do louis quando o niall fala do primeiro beijo do harry
https://t.co/6shrmhpbtj",0
grande oportunidade e orientações para construção da rotina famíliar para tea. https://t.co/0brwe4z2wd,0
@user parece o felipe neto dando conselho,0
rt @user eu só quero que essa menina obcecada pelos arianators tome no olho do cu. https://t.co/wkduxwig5r,1
@user sem querer ofender tua amiga mas pqp q filha da puta??????,1
"queria ter um melhor amigo (a)  pica 10/10 pra tudo, todo fim de semana gastando a onda. deve ser",1
incrivel como tem gente invejosa toma no cu,0
queria falar em grupos do whats mas pqp coisa chata,1
"rt @user não há nada que se possa fazer para deter o stf ?!!!

#stfvergonhanacional https://t.co/28hd9p9pok",0
rt @user rid铆cula kk https://t.co/sgxor62ovy,1
"o pessoal pode ter 2 carros, 2 casas, mas jamais 2 papos..",0
"14:20 - hacker deu calote de 650 mil no itau, e foi patriota nas mensagens?? https://t.co/VNafpcUdY0  #STFVergonhaNacional 
    Colabore com o seu RT, não custa nada e nos ajuda MUITO!",0
queimando a embreagem mas queria estar queimando um beckkkk,0
qnd ce falou que queria foder eu nao achei que era com a minha vida porra kkkk,1
arrumando a casa ao som da #conexaotuita,0
"@user eu nunca fiz nada pelo RPG nacional viado
tem q ser vocês
os cara da dragão brasil
não eu
(o azecos não da, 80 anos é foda ficar viajando de avião)",1
"as músicas do sorriso maroto são boas de mais, pqp",1
porra gente vamo acertar esse passe,1
GENTE QUE INFERNOWWWWWWW EU QUERIA SER ALGUÉM FILHA DA PUTA QUE DEVOLVE NA MESMA MOEDA CADA COISA RUIM QUE LHE FIZERAM MAS EU NÃO CONSIGO QUERIA PEGAR A PORRA DO AMOR E CONSIDERAÇÃO E ENFIAR NO MEU CU,1
"brasileiro sofre pra caralho não dos políticos durante 4 anos, mas toda eleição tá lá defendendo e apoiando  eles",0
pqp a jane é muito chataaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa alguem mata essa personagem,1
"@user salgado. se tirar o sal, fica você.",1
@user @user a feio kkkkkkkkkkkkkkkkkkkigual,1
"Mejor segundo delantero de cada país:

🇵🇹João Félix
🇪🇸Juan Feliz
🇩🇪Juain Felitz
🇳🇱Jong de Felix
🇸🇪Jøer Felixen
🇮🇹Giano Felixini
🇫🇷Jean Feloi
🇬🇧Joe Happy
🇲🇦Mohammed Al-Felix",0
tá lindo o cabelo ai queria,0
queria fazer um desse mas tenha um total de 0 coment谩rios af,0
"@user podia ter uma adaptação pro contexto cultural brasileiro tipo ""escolada de samba"" ou  ""timbalada""",0
rt @user eita carai #bulge https://t.co/lqqyz80npr,1
@user n ta mais puta cmg? a,0
frozen sua piranha vim trabalhar sem casaco 😂😂😂,1
"@user o povo fala ""mcu"" e eu sempre leio ""meu cu"", que problema mental eu tenho",1
@user não dei pt hahajshajahajahajahajaba te amo ridicula,0
"Então pq chama a mina de interesseira? Se não conhece não fala oq não sabe, porra.
Isso deve ser medo né kkkkkkkk — KKKKKKKKKKKKKKK MAS É MESMOOOOOO https://t.co/AdKEQz9139",1
"""este maldito negócio foi comandado por mulheres enquanto estavam na guerra, o que mudou?"" ""nós voltamos"" ah vai se fuder",1
rt @user hj cordeii c moll sdds do meu poblemátiico ta esqueciido n teu puto mt fé na lili eterna fmlh❤🔓🌍 https://t.co/lz3cjlnrqr,1
"ATENÇÃO GALEROUS: 

feira de adoção de doguinhos e gatinhos (os gatinhos chegam já já) 

endereço: Al Campinas 940, pertinho da paulista ❤️ to aq esperando a ong trazer os gatinhos https://t.co/CG0DiQ8Npw",0
"um ser desprezível.
#stfvergonhanacional",1
infelizmente kkkkk,0
rt @user quando o jungkook atravessou o oceano pra ficar ao lado do jimin https://t.co/ssxi3icems,0
@user pqp vou morrer😵,0
"@user @user @user Mônica, te explico: jornalista não é investigado por jornalismo, mas por crime. Se a PF tá investigando ele, é por conta de crime, tá?",0
@user @user @user pelo 🇧🇷🇧🇷🇧🇷,0
rt @user eu sou feio   porem ja fui mais feio,0
ninguém tem coragem de dizer mas eu tenho... — mostarda é melhor que ketchup e maionese💁 https://t.co/plad5sbcbt,0
ningu茅m merece fica resfriada cara pqp,0
rt @user as pessoas mudam p/ pior ou revelam o lixo que são? ta aí uma coisa que eu queria mt saber..,0
@user vai p crl idiota,1
"sim caralho
esse é o tweet!",0
"platão, não me fode",0
"@user @user acho igual, deveria ignorar essa gente.",0
to indo no mercado querem alguma coisa? https://t.co/zmrt9bqctx,0
"rt @user isso ai não é posição política não porra

é inteligência https://t.co/bnh9aieoii",1
"tmnc, brab茫o fazer outro tt",0
"@user @user @user @user eu fico puto que eram pra vir ontem ainda, e até agora nada",0
#jairbolsonaro #ImpeachmentBolsonaro #BolsonaroCai #BolsonaroMentiroso #IMPEACHMENTDEBOLSONAROJA Ler para se informar. Se informar para refletir. Refletir para criticar. Criticar para poder mudar. Vale a pena ler a análise do @user .,0
"te chamam de ladrão,bicha, maconheiro, transformam o país inteiro em um puteiro, pois assim se ganha mais dinheiro",0
